chpatno,slokano,sentno,Word,Sandhied Word,Hindi Meaning,English Meaning
01,049,1,,पूर्यमाणमदृश्याग्निप्रत्युद्यातैस्तपस्विभिः,-,-
01,049,1,,(-),आश्रम,-
01,049,1,,(-),प्राप्त_हुआ,-
01,050,1,,(-),वह,-
01,050,1,,नीवारभागधेयोचितैर्मृगैः,नीवार-भागधेय-उचितों_से,-
01,050,1,,-,कुटिया-द्वार-,-
01,050,1,,-,ऋषि-पत्नियों_के,-
01,050,1,,अपत्यैरिव,अपत्यों_से,-
01,050,1,,-,जैसे,-
01,050,1,,-,हिरनों_से,-
01,050,1,,आकीर्णमृषिपत्नीनामुटजद्वाररोधिभिः,बिखरा_हुवा,-
01,050,1,,(-),आश्रम,-
01,050,1,,(-),प्राप्त_हुआ,-
01,051,1,,(-),वह,-
01,051,1,,-,आलवाल-जल-,-
01,051,1,,विहङ्गानामालवालाम्बुपायिनाम्,पक्षियों_का,-
01,051,1,,विश्वासाय,-,-
01,051,1,,मुनिकन्याभिस्तत्क्षणोज्झितवृक्षकम्,मुनि-कन्याओं_से,-
01,051,1,,सेकान्ते,छिड़कना-अन्ति,-
01,051,1,,-,-,-
01,051,1,,(-),आश्रम_को,-
01,051,1,,(-),प्राप्त_हुआ,-
01,052,1,,(-),वह,-
01,052,1,,आतपात्ययसंक्षिप्तनीवारासु,-,-
01,052,1,,-,-,-
01,052,1,,निषादिभिः,निषादिनों_से,-
01,052,1,,मृगैर्वर्तितरोमन्थमुटजाङ्गनभूमिषु,हिरनों_से,-
01,052,1,,-,-,-
01,052,1,,(-),आश्रम,-
01,052,1,,(-),प्राप्त_हुआ,-
01,053,1,,(-),वह,-
01,053,1,,अभ्युत्थिताग्निपिशुनैरतिथीनाश्रमोन्मुखान्,अभ्युत्थित-अग्नि-पिशुनों_से,-
01,053,1,,-,आहुति-गन्धियों_से,-
01,053,1,,पवनोद्धूतैर्धूमैराहुतिगन्धिभिः,-,-
01,053,1,,-,धुँओं_से,-
01,053,1,,-,आश्रम-उन्मुखों_को,-
01,053,1,,-,अतिथियों_को,-
01,053,1,,पुनानं,कुर्वाण-,-
01,053,1,,(-),आश्रम,-
01,053,1,,(-),प्राप्त_हुआ,-
01,054,1,,अथ,और,-
01,054,1,,सः,वह,-
01,054,1,,यन्तारमादिश्य,"चालक, सारथि, निदेशक_को",-
01,054,1,,धुर्यान्विश्रामयेति,धुर्यों_को,-
01,054,1,,-,-,-
01,054,1,,-,ऐसा,-
01,054,1,,-,-,-
01,054,1,,तामवारोहयत्पत्नीं,उसको,-
01,054,1,,-,पत्नी_को,-
01,054,1,,रथादवततार,रथ_से,-
01,054,1,,-,-,-
01,054,2,,(अथ),और,-
01,054,2,,(सः),वह,-
01,054,2,,(यन्तारमादिश्य),"चालक, सारथि, निदेशक_को",-
01,054,2,,(धुर्यान्विश्रामयेति),धुर्यों_को,-
01,054,2,,(-),-,-
01,054,2,,(-),ऐसा,-
01,054,2,,(-),-,-
01,054,2,,रथादवततार,रथ_से,-
01,054,2,,-,उतरा,-
01,054,2,,च,और,-
01,055,1,,तस्मै,उस_को,-
01,055,1,,सभ्याः,"विनम्र_ने,(सुशील, विनम्र, शिष्ट(रघु* १।५५)(कु* ७।२९))","Persons belonging to or fit for an assembly or court , suitable to good society , courteous , polite , refined , civilized "
01,055,1,,सभार्याय,सभार्य_के_लिये,king who is with his wife
01,055,1,,गोप्त्रे,"गोप्तृ_के_लिये, प्ररक्षक, संधारक के_लिये",For one who preserves or protects or defends or cherishes
01,055,1,,गुप्ततमेन्द्रियाः,ज्ञानेन्द्रियाँ या बुद्धीन्द्रियाँ - कर्मेन्द्रियाँ के उपर विजय प्राप्त किया है जिसने,The person who has controlled his organs of senses
01,055,1,,अर्हणामर्हते,"अर्हणा_को, पूजा, आराधना, सम्मान, आदर तथा सम्मान के साथ व्यवहार करना,","To worship , honour"
01,055,1,,-,"योग्य , अधिकारी, पूजनीय_के_लिये",For person with authority and who is eligible
01,055,1,,चक्रुर्मुनयो,ध्_कृ3_प्प्_स्क्या,had done
01,055,1,,-,"मुनि, ऋषि, महात्मा, सन्त, भक्त, संन्यासी,","saint , sage , seer , ascetic , monk "
01,055,1,,नयचक्षुषे,"नीति-चक्षुस्, नैतिकता, न्याय, न्यायपरता, न्पाय्यताचलति का पालन करनेवाला",noble & righteous man
01,056,1,,विधेः,विधि_का,-
01,056,1,,सायन्तनस्यान्ते,सायंकाल हुए,-
01,056,1,,-,ध्_अम्1या_हुए,-
01,056,1,,स,उसने,-
01,056,1,,ददर्श,ध्_दृश्1_प्प्_स्क्या,-
01,056,1,,तपोनिधिम्,तपः-निधि_को,-
01,056,1,,अन्वासितमरुन्धत्या,ण्थ्या_हुआ,-
01,056,1,,-,अरुन्धती_से,-
01,056,1,,स्वाहयेव,स्वाहा_से,-
01,056,1,,-,जैसे,-
01,056,1,,हविर्भुजम्,अग्नि_को,-
01,056,1,,(अन्वासितमरुन्धत्या),ण्थ्या_हुआ,-
01,057,1,,-,राजा,-
01,057,1,,मागधी,मागध_की,-
01,057,1,,राज्ञी,रानी_ने,-
01,057,1,,च,और,-
01,057,1,,तयोर्जगृहतुः,उनके,-
01,057,1,,पादान्राजा,पैरों_को,-
01,057,1,,-,पकड लिया,-
01,057,2,,तौ,वे,-
01,057,2,,गुरुर्गुरुपत्नी ,गुरु,-
01,057,2,,-,गुरु-पत्नी_ने,-
01,057,2,,च,और,-
01,057,2,,प्रीत्या,प्रसन्नता_से,-
01,057,2,,प्रतिननन्दतुः,आशिर्वाद  दिया,-
01,058,1,,मुनिः,मुनि_ने,-
01,058,1,,-,अतिथि_का_स्वागत-क्रिया-शान्त,-
01,058,1,,तमातिथ्यक्रियाशान्तरथक्षोभपरिश्रमम्,उसको,-
01,058,1,,राज्याश्रममुनिम्,राज्याश्रम-मुनि,-
01,058,1,,राज्ये,राज्य_का,-
01,058,1,,कुशलम्,कुशल,-
01,058,1,,पप्रच्छ,पूछा,-
01,059,1,,अथाथर्वनिधेस्तस्य,और,-
01,059,1,,विजितारिपुः,नगर_का,-
01,059,1,,वदतां,वद्3ते_हुए,-
01,059,1,,वरः,श्रेष्ठ,-
01,059,1,,अर्थ्यामर्थपतिर्वाचमाददे,अर्थ-पति,-
01,059,1,,-,अथर्व-निधि,-
01,059,1,,-,उसकी,-
01,059,1,,पुरः,नगर_का,-
01,059,1,,-,-,-
01,059,1,,-,वाणी_को,-
01,059,1,,-,उगी,-
01,060,1,,मे,मेरा,-
01,060,1,,सप्तस्वङ्गेषु,सातों_में,-
01,060,1,,-,अङ्गों_में,-
01,060,1,,ननु,क्योंकि,-
01,060,1,,शिवं,शिव_को,-
01,060,1,,उपपन्नं,-,-
01,060,2,,यस्य,जिस,-
01,060,2,,(-),मेरी,-
01,060,2,,दैवीनां,दैवियों_का,-
01,060,2,,मानुषीणां,मानवी,-
01,060,2,,च,और,-
01,060,2,,-,संकटों_का,-
01,060,2,,त्वमापदाम्,तुम,-
01,060,2,,प्रतिहर्ता,-,-
01,060,2,,(असि),हो,-
01,061,1,,-,दूर_से,-
01,061,1,,-,-,-
01,061,1,,मन्त्रकृतो,मन्त्र-कृत्,-
01,061,1,,तव,तुम्हारा,-
01,061,1,,मन्त्रैर्दूरात्प्रशमितारिभिः,मन्त्रों_से,-
01,061,1,,दृष्टलक्ष्यभिदः,-,-
01,061,1,,मे,मेरा,-
01,061,1,,शराः,बाण,-
01,061,1,,प्रत्यादिश्यन्त,प्रति_आङ्_दिश्1_अप्_स्क्_जाते_हैं,-
01,061,1,,इव,जैसे,-
01,062,1,,होतस्त्वया,होतृ,-
01,062,1,,-,तुमसे,-
01,062,1,,विधिवदग्निषु,विधि_वत्,-
01,062,1,,-,अग्नि_में,-
01,062,1,,-,फेंका_गया,-
01,062,1,,हविरावर्जितं,-,-
01,062,1,,सस्यानामवग्रहविशोषिणाम्,अवग्रह-ण्थ्ते_हुए,-
01,062,1,,-,अनाजों_की,-
01,062,1,,वृष्टिर्भवति,बारीश,-
01,062,1,,-,होती_है,-
01,063,1,,पुरुषायुष्यजीविन्यो,पुरुष-जीवन-जीविनी,-
01,063,1,,निरातंका,निरातङ्कें,-
01,063,1,,निरीतयः,-,-
01,063,1,,-,मेरा,-
01,063,1,,प्रजास्तस्य,प्र,-
01,063,1,,(-),हैं,-
01,063,1,,यन्मदीयाः,कि,-
01,063,1,,-,उसका,-
01,063,1,,हेतुस्त्वद्ब्रह्मवर्चसम्,त्वत्-परमात्मा-वीर्य,-
01,063,1,,-,कारण,-
01,063,1,,(-),है,-
01,064,1,,ब्रह्मयोनिना,परमात्मा-योनि,-
01,064,1,,गुरुणा,भारी,-
01,064,1,,त्वयैवं,तुमसे,-
01,064,1,,—,ऐसा,-
01,064,1,,चिन्त्यमानस्य,-,-
01,064,1,,निरापदः,निर्-संकट,-
01,064,1,,मे,मेरी,-
01,064,1,,संपदो,सम्पत्ति_का,-
01,064,1,,सानुबन्धाः,स-,-
01,064,1,,कथं,कैसे,-
01,064,1,,न,नहीं,-
01,064,1,,स्युः,होयें,-
01,065,1,,किन्तु,किन्तु,-
01,065,1,,वध्वाम्,बहू_में,-
01,065,1,,तवैतस्यामदृष्टसदृशप्रजम्,तुम्हारी,-
01,065,1,,-,इसमें,-
01,065,1,,-,अदृष्ट,-
01,065,1,,न,नहीं,-
01,065,1,,मामवति,मुझे,-
01,065,1,,-,ध्_अव्1_प्प्_स्क्ती_है,-
01,065,1,,सद्वीपा,द्वीप-साथ,-
01,065,1,,रत्नसूरपि,रत्न-सू,-
01,065,1,,-,भी,-
01,065,1,,मेदिनी,मेदिन्,-
01,066,1,,नूनं,अवश्य,-
01,066,1,,मत्तः,अस्मद्_से,-
01,066,1,,परं,पर_को,-
01,066,1,,वंश्याः,पूर्वज,-
01,066,1,,पिण्डविच्छेददर्शिनः ,पिण्ड-वि-छेद,-
01,066,1,,स्वधासंग्रहतत्पराः,स्वधा-तत्परें,-
01,066,1,,श्राद्धे,श्राद्ध_में,-
01,066,1,,प्रकामभुजः,-,-
01,066,1,,न,नहीं,-
01,066,1,,(-),हैं,-
01,067,1,,मत्परं,मत्-बाद,-
01,067,1,,दुर्लभं,दुर्लभ,-
