key,text
cantoList.SV-22[11].trRows[5].tdColumns[0].className,v
cantoList.SV-22[11].trRows[5].tdColumns[0].data,हुए. 
cantoList.SV-22[11].trRows[6].tdColumns[0].row,row7
cantoList.SV-22[11].trRows[6].tdColumns[0].className,v
cantoList.SV-22[11].trRows[6].tdColumns[0].data,were
cantoList.SV-22[11].trRows[7].tdColumns[0].row,row8
cantoList.SV-22[11].trRows[7].tdColumns[0].className,v
cantoList.SV-22[11].trRows[7].tdColumns[0].data,-
cantoList.SV-22[11].trRows[8].tdColumns[0].row,row9
cantoList.SV-22[11].trRows[8].tdColumns[0].className,v
cantoList.SV-22[11].trRows[8].tdColumns[0].data,अकर्मककर्तरि
cantoList.SV-22[11].trRows[9].tdColumns[0].row,row12
cantoList.SV-22[11].trRows[9].tdColumns[0].className,v
cantoList.SV-23[0].trRows[0].tdColumns[0].row,row1
cantoList.SV-23[0].trRows[0].tdColumns[0].className,number
cantoList.SV-23[0].trRows[0].tdColumns[0].data,"<a htext=""html/SV-I/SV-23/23.jpg""  target=""_blank"" onmouseout=""UnTip()"" onmouseover=""Tip('<center><img src=html/SV-I/SV-23/23.jpg></center>',FONTSIZE,'18pt',HEIGHT,400,STICKY,true,CLOSEBTN,true) "">23.A</a>"
cantoList.SV-23[0].trRows[0].tdColumns[0].tooltipImage,html/SV-I/SV-23/23.jpg
cantoList.SV-23[0].trRows[0].tdColumns[1].row,row1
cantoList.SV-23[0].trRows[0].tdColumns[1].className,n6
cantoList.SV-23[0].trRows[0].tdColumns[1].data,युगान्त-काल-प्रतिसंहृत-आत्मनः
cantoList.SV-23[0].trRows[1].tdColumns[0].row,row2
cantoList.SV-23[0].trRows[1].tdColumns[0].className,number
cantoList.SV-23[0].trRows[1].tdColumns[0].data,23.B</a>
cantoList.SV-23[0].trRows[1].tdColumns[1].row,row2
cantoList.SV-23[0].trRows[1].tdColumns[1].className,n6
cantoList.SV-23[0].trRows[1].tdColumns[1].data,युगान्त-काल-प्रतिसंहृत-आत्मनः 
cantoList.SV-23[0].trRows[2].tdColumns[0].row,row3
cantoList.SV-23[0].trRows[2].tdColumns[0].className,number
cantoList.SV-23[0].trRows[2].tdColumns[0].data,23.C</a>
cantoList.SV-23[0].trRows[2].tdColumns[1].row,row3
cantoList.SV-23[0].trRows[2].tdColumns[1].className,n6
cantoList.SV-23[0].trRows[2].tdColumns[1].data,युगान्त-काल-प्रतिसंहृत-आत्मन्{पुं}{2;बहु}/आत्मन्{पुं}{5;एक}/आत्मन्{पुं}{6;एक} 
cantoList.SV-23[0].trRows[3].tdColumns[0].row,row4
cantoList.SV-23[0].trRows[3].tdColumns[0].className,number
cantoList.SV-23[0].trRows[3].tdColumns[0].data,23.D</a>
cantoList.SV-23[0].trRows[3].tdColumns[1].row,row4
cantoList.SV-23[0].trRows[3].tdColumns[1].className,n6
cantoList.SV-23[0].trRows[3].tdColumns[1].data,<a (click)=showDic('युगान्त')>युगान्त</a>-<a (click)=showDic('काल')>काल</a>-<a (click)=showDic('प्रतिसंहृत')>प्रतिसंहृत</a>-<a (click)=showDic('आत्मन्')>आत्मन्</a>{पुं}{6;एक} 
cantoList.SV-23[0].trRows[4].tdColumns[0].row,row5
cantoList.SV-23[0].trRows[4].tdColumns[0].className,number
cantoList.SV-23[0].trRows[4].tdColumns[0].data,23.E</a>
cantoList.SV-23[0].trRows[4].tdColumns[1].row,row5
cantoList.SV-23[0].trRows[4].tdColumns[1].className,n6
cantoList.SV-23[0].trRows[4].tdColumns[1].data,"विशेषणम्,2"
cantoList.SV-23[0].trRows[5].tdColumns[0].row,row6
cantoList.SV-23[0].trRows[5].tdColumns[0].className,number
cantoList.SV-23[0].trRows[5].tdColumns[0].data,23.F</a>
cantoList.SV-23[0].trRows[5].tdColumns[1].row,row6
cantoList.SV-23[0].trRows[5].tdColumns[1].className,n6
cantoList.SV-23[0].trRows[5].tdColumns[1].data,युगों के अन्त में जीवों को अपने आप में लीन करने वाले
cantoList.SV-23[0].trRows[6].tdColumns[0].row,row7
cantoList.SV-23[0].trRows[6].tdColumns[0].className,number
cantoList.SV-23[0].trRows[6].tdColumns[0].data,23.G</a>
cantoList.SV-23[0].trRows[6].tdColumns[1].row,row7
cantoList.SV-23[0].trRows[6].tdColumns[1].className,n6
cantoList.SV-23[0].trRows[6].tdColumns[1].data,who merged all the creatures into himself at the time of deluge
cantoList.SV-23[0].trRows[7].tdColumns[0].row,row8
cantoList.SV-23[0].trRows[7].tdColumns[0].className,number
cantoList.SV-23[0].trRows[7].tdColumns[0].data,23.H
cantoList.SV-23[0].trRows[7].tdColumns[0].tooltipImage,row8
cantoList.SV-23[0].trRows[7].tdColumns[1].row,row8
cantoList.SV-23[0].trRows[7].tdColumns[1].className,n6
cantoList.SV-23[0].trRows[7].tdColumns[1].data,"<a htext=""html/SV-I/SV-23/samaasa1.jpg""   target=""_blank"" onmouseout=""UnTip()"" onmouseover=""Tip('<center><img src=html/SV-I/SV-23/samaasa1.jpg></center>',FONTSIZE,'18pt',HEIGHT,300,STICKY,true,CLOSEBTN,true) ""><<युग-<अन्त-काल>K1>T6-प्रतिसंहृतात्मा>Bs3</a>"
cantoList.SV-23[0].trRows[7].tdColumns[1].tooltipImage,html/SV-I/SV-23/samaasa1.jpg
cantoList.SV-23[0].trRows[8].tdColumns[0].row,row9
cantoList.SV-23[0].trRows[8].tdColumns[0].className,number
cantoList.SV-23[0].trRows[8].tdColumns[0].data,23.I</a>
cantoList.SV-23[0].trRows[8].tdColumns[1].row,row9
cantoList.SV-23[0].trRows[8].tdColumns[1].className,n6
cantoList.SV-23[0].trRows[9].tdColumns[0].row,row10
cantoList.SV-23[0].trRows[9].tdColumns[0].className,number
cantoList.SV-23[0].trRows[9].tdColumns[0].data,23.J</a>
cantoList.SV-23[0].trRows[9].tdColumns[1].row,row10
cantoList.SV-23[0].trRows[9].tdColumns[1].className,n6
cantoList.SV-23[0].trRows[10].tdColumns[0].row,row11
cantoList.SV-23[0].trRows[10].tdColumns[0].className,number
cantoList.SV-23[0].trRows[10].tdColumns[0].data,23.K</a>
cantoList.SV-23[0].trRows[10].tdColumns[1].row,row11
cantoList.SV-23[0].trRows[10].tdColumns[1].className,n6
cantoList.SV-23[0].trRows[11].tdColumns[0].row,row12
cantoList.SV-23[0].trRows[11].tdColumns[0].className,number
cantoList.SV-23[0].trRows[11].tdColumns[0].data,23.L</a>
cantoList.SV-23[0].trRows[11].tdColumns[1].row,row12
cantoList.SV-23[0].trRows[11].tdColumns[1].className,n6
cantoList.SV-23[1].trRows[0].tdColumns[0].row,row1
cantoList.SV-23[1].trRows[0].tdColumns[0].className,n6
cantoList.SV-23[1].trRows[0].tdColumns[0].data,कैटभ-द्विषः
cantoList.SV-23[1].trRows[1].tdColumns[0].row,row2
cantoList.SV-23[1].trRows[1].tdColumns[0].className,n6
cantoList.SV-23[1].trRows[1].tdColumns[0].data,कैटभ-द्विषः 
cantoList.SV-23[1].trRows[2].tdColumns[0].row,row3
cantoList.SV-23[1].trRows[2].tdColumns[0].className,n6
cantoList.SV-23[1].trRows[2].tdColumns[0].data,कैटभ-द्विष{पुं}{1;एक}/{पुं}{6;एक}
cantoList.SV-23[1].trRows[3].tdColumns[0].row,row4
cantoList.SV-23[1].trRows[3].tdColumns[0].className,n6
cantoList.SV-23[1].trRows[3].tdColumns[0].data,<a (click)=showDic('कैटभ')>कैटभ</a>-<a (click)=showDic('द्विट्')>द्विट्</a>{पुं}{6;एक} 
cantoList.SV-23[1].trRows[4].tdColumns[0].row,row5
cantoList.SV-23[1].trRows[4].tdColumns[0].className,n6
cantoList.SV-23[1].trRows[4].tdColumns[0].data,"<a href=""javascript:show('षष्ठीसम्बन्धः,')"">षष्ठीसम्बन्धः,3</a>"
cantoList.SV-23[1].trRows[5].tdColumns[0].row,row6
cantoList.SV-23[1].trRows[5].tdColumns[0].className,n6
cantoList.SV-23[1].trRows[5].tdColumns[0].data,कैटभ_के शत्रु
cantoList.SV-23[1].trRows[6].tdColumns[0].row,row7
cantoList.SV-23[1].trRows[6].tdColumns[0].className,n6
cantoList.SV-23[1].trRows[6].tdColumns[0].data,enemy of Kaiṭabha
cantoList.SV-23[1].trRows[7].tdColumns[0].row,row8
cantoList.SV-23[1].trRows[7].tdColumns[0].className,n6
cantoList.SV-23[1].trRows[7].tdColumns[0].data,"<a htext=""html/SV-I/SV-23/samaasa2.jpg""   target=""_blank"" onmouseout=""UnTip()"" onmouseover=""Tip('<center><img src=html/SV-I/SV-23/samaasa2.jpg></center>',FONTSIZE,'18pt',HEIGHT,300,STICKY,true,CLOSEBTN,true) ""><कैटभ-द्विट्>U</a>"
cantoList.SV-23[1].trRows[7].tdColumns[0].tooltipImage,html/SV-I/SV-23/samaasa2.jpg
cantoList.SV-23[1].trRows[8].tdColumns[0].row,row9
cantoList.SV-23[1].trRows[8].tdColumns[0].className,n6
cantoList.SV-23[1].trRows[9].tdColumns[0].row,row12
cantoList.SV-23[1].trRows[9].tdColumns[0].className,n6
cantoList.SV-23[2].trRows[0].tdColumns[0].row,row1
cantoList.SV-23[2].trRows[0].tdColumns[0].className,n7
cantoList.SV-23[2].trRows[0].tdColumns[0].data,यस्यां
cantoList.SV-23[2].trRows[1].tdColumns[0].row,row2
cantoList.SV-23[2].trRows[1].tdColumns[0].className,n7
cantoList.SV-23[2].trRows[1].tdColumns[0].data,यस्यां 
cantoList.SV-23[2].trRows[2].tdColumns[0].row,row3
cantoList.SV-23[2].trRows[2].tdColumns[0].className,n7
cantoList.SV-23[2].trRows[2].tdColumns[0].data,यद्{स्त्री}{7;एक} 
cantoList.SV-23[2].trRows[3].tdColumns[0].row,row4
cantoList.SV-23[2].trRows[3].tdColumns[0].className,n7
cantoList.SV-23[2].trRows[3].tdColumns[0].data,<a (click)=showDic('यद्')>यद्</a>{स्त्री}{7;एक} 
cantoList.SV-23[2].trRows[4].tdColumns[0].row,row5
cantoList.SV-23[2].trRows[4].tdColumns[0].className,n7
cantoList.SV-23[2].trRows[4].tdColumns[0].data,"<a href=""javascript:show('विशेषणम्,')"">विशेषणम्,4</a>"
cantoList.SV-23[2].trRows[5].tdColumns[0].row,row6
cantoList.SV-23[2].trRows[5].tdColumns[0].className,n7
cantoList.SV-23[2].trRows[5].tdColumns[0].data,जिस_में
cantoList.SV-23[2].trRows[6].tdColumns[0].row,row7
cantoList.SV-23[2].trRows[6].tdColumns[0].className,n7
cantoList.SV-23[2].trRows[6].tdColumns[0].data,in whom
cantoList.SV-23[2].trRows[7].tdColumns[0].row,row8
cantoList.SV-23[2].trRows[7].tdColumns[0].className,n7
cantoList.SV-23[2].trRows[7].tdColumns[0].data,-
cantoList.SV-23[2].trRows[8].tdColumns[0].row,row9
cantoList.SV-23[2].trRows[8].tdColumns[0].className,n7
cantoList.SV-23[2].trRows[9].tdColumns[0].row,row12
cantoList.SV-23[2].trRows[9].tdColumns[0].className,n7
cantoList.SV-23[3].trRows[0].tdColumns[0].row,row1
cantoList.SV-23[3].trRows[0].tdColumns[0].className,n7
cantoList.SV-23[3].trRows[0].tdColumns[0].data,तनौ
cantoList.SV-23[3].trRows[1].tdColumns[0].row,row2
cantoList.SV-23[3].trRows[1].tdColumns[0].className,n7
cantoList.SV-23[3].trRows[1].tdColumns[0].data,तनौ 
cantoList.SV-23[3].trRows[2].tdColumns[0].row,row3
cantoList.SV-23[3].trRows[2].tdColumns[0].className,n7
cantoList.SV-23[3].trRows[2].tdColumns[0].data,तनु{पुं}{7;एक}/तनु{स्त्री}{7;एक} 
cantoList.SV-23[3].trRows[3].tdColumns[0].row,row4
cantoList.SV-23[3].trRows[3].tdColumns[0].className,n7
cantoList.SV-23[3].trRows[3].tdColumns[0].data,<a (click)=showDic('तनु')>तनु</a>{स्त्री}{7;एक} 
cantoList.SV-23[3].trRows[4].tdColumns[0].row,row5
cantoList.SV-23[3].trRows[4].tdColumns[0].className,n7
cantoList.SV-23[3].trRows[4].tdColumns[0].data,"<a href=""javascript:show('अधिकरणम्,')"">अधिकरणम्,7</a>"
cantoList.SV-23[3].trRows[5].tdColumns[0].row,row6
cantoList.SV-23[3].trRows[5].tdColumns[0].className,n7
cantoList.SV-23[3].trRows[5].tdColumns[0].data,शरीर_में
cantoList.SV-23[3].trRows[6].tdColumns[0].row,row7
cantoList.SV-23[3].trRows[6].tdColumns[0].className,n7
cantoList.SV-23[3].trRows[6].tdColumns[0].data,in the body
cantoList.SV-23[3].trRows[7].tdColumns[0].row,row8
cantoList.SV-23[3].trRows[7].tdColumns[0].className,n7
cantoList.SV-23[3].trRows[7].tdColumns[0].data,-
cantoList.SV-23[3].trRows[8].tdColumns[0].row,row9
cantoList.SV-23[3].trRows[8].tdColumns[0].className,n7
cantoList.SV-23[3].trRows[9].tdColumns[0].row,row12
cantoList.SV-23[3].trRows[9].tdColumns[0].className,n7
cantoList.SV-23[4].trRows[0].tdColumns[0].row,row1
cantoList.SV-23[4].trRows[0].tdColumns[0].className,n1
cantoList.SV-23[4].trRows[0].tdColumns[0].data,जगन्ति
cantoList.SV-23[4].trRows[1].tdColumns[0].row,row2
cantoList.SV-23[4].trRows[1].tdColumns[0].className,n1
cantoList.SV-23[4].trRows[1].tdColumns[0].data,जगन्ति 
cantoList.SV-23[4].trRows[2].tdColumns[0].row,row3
cantoList.SV-23[4].trRows[2].tdColumns[0].className,n1
cantoList.SV-23[4].trRows[2].tdColumns[0].data,जगत्{नपुं}{1;बहु}/जगत्{नपुं}{2;बहु}/जगत्{नपुं}{8;बहु}/जगन्ती{स्त्री}{8;एक} 
cantoList.SV-23[4].trRows[3].tdColumns[0].row,row4
cantoList.SV-23[4].trRows[3].tdColumns[0].className,n1
cantoList.SV-23[4].trRows[3].tdColumns[0].data,<a (click)=showDic('जगत्')>जगत्</a>{नपुं}{1;बहु}
cantoList.SV-23[4].trRows[4].tdColumns[0].row,row5
cantoList.SV-23[4].trRows[4].tdColumns[0].className,n1
cantoList.SV-23[4].trRows[4].tdColumns[0].data,"<a href=""javascript:show('कर्ता,')"">कर्ता,7</a>"
cantoList.SV-23[4].trRows[5].tdColumns[0].row,row6
cantoList.SV-23[4].trRows[5].tdColumns[0].className,n1
cantoList.SV-23[4].trRows[5].tdColumns[0].data,चौदह भुवन
cantoList.SV-23[4].trRows[6].tdColumns[0].row,row7
cantoList.SV-23[4].trRows[6].tdColumns[0].className,n1
cantoList.SV-23[4].trRows[6].tdColumns[0].data,in all the worlds
cantoList.SV-23[4].trRows[7].tdColumns[0].row,row8
cantoList.SV-23[4].trRows[7].tdColumns[0].className,n1
cantoList.SV-23[4].trRows[7].tdColumns[0].data,-
cantoList.SV-23[4].trRows[8].tdColumns[0].row,row9
cantoList.SV-23[4].trRows[8].tdColumns[0].className,n1
cantoList.SV-23[4].trRows[9].tdColumns[0].row,row12
cantoList.SV-23[4].trRows[9].tdColumns[0].className,n1
cantoList.SV-23[5].trRows[0].tdColumns[0].row,row1
cantoList.SV-23[5].trRows[0].tdColumns[0].className,n1
cantoList.SV-23[5].trRows[0].tdColumns[0].data,सविकासम्
cantoList.SV-23[5].trRows[1].tdColumns[0].row,row2
cantoList.SV-23[5].trRows[1].tdColumns[0].className,n1
cantoList.SV-23[5].trRows[1].tdColumns[0].data,सविकासम् 
cantoList.SV-23[5].trRows[2].tdColumns[0].row,row3
cantoList.SV-23[5].trRows[2].tdColumns[0].className,n1
cantoList.SV-23[5].trRows[2].tdColumns[0].data,सविकास{पुं}{2;एक}/सविकाश{नपुं}{1;एक}/सविकाश{नपुं}{2;एक} 
cantoList.SV-23[5].trRows[3].tdColumns[0].row,row4
cantoList.SV-23[5].trRows[3].tdColumns[0].className,n1
cantoList.SV-23[5].trRows[3].tdColumns[0].data,<a (click)=showDic('सविकास')>सविकास</a>{नपुं}{1;एक} 
cantoList.SV-23[5].trRows[4].tdColumns[0].row,row5
cantoList.SV-23[5].trRows[4].tdColumns[0].className,n1
cantoList.SV-23[5].trRows[4].tdColumns[0].data,"<a href=""javascript:show('क्रिया-विशेषणम्,')"">क्रिया-विशेषणम्,7</a>"
cantoList.SV-23[5].trRows[5].tdColumns[0].row,row6
cantoList.SV-23[5].trRows[5].tdColumns[0].className,n1
cantoList.SV-23[5].trRows[5].tdColumns[0].data,विस्तार_के साथ
cantoList.SV-23[5].trRows[6].tdColumns[0].row,row7
cantoList.SV-23[5].trRows[6].tdColumns[0].className,n1
cantoList.SV-23[5].trRows[6].tdColumns[0].data,with plenty of space
cantoList.SV-23[5].trRows[7].tdColumns[0].row,row8
cantoList.SV-23[5].trRows[7].tdColumns[0].className,n1
cantoList.SV-23[5].trRows[7].tdColumns[0].data,-
cantoList.SV-23[5].trRows[8].tdColumns[0].row,row9
cantoList.SV-23[5].trRows[8].tdColumns[0].className,n1
cantoList.SV-23[5].trRows[9].tdColumns[0].row,row12
cantoList.SV-23[5].trRows[9].tdColumns[0].className,n1
cantoList.SV-23[6].trRows[0].tdColumns[0].row,row1
cantoList.SV-23[6].trRows[0].tdColumns[0].className,v
cantoList.SV-23[6].trRows[0].tdColumns[0].data,आसत
cantoList.SV-23[6].trRows[1].tdColumns[0].row,row2
cantoList.SV-23[6].trRows[1].tdColumns[0].className,v
cantoList.SV-23[6].trRows[1].tdColumns[0].data,आसत 
cantoList.SV-23[6].trRows[2].tdColumns[0].row,row3
cantoList.SV-23[6].trRows[2].tdColumns[0].className,v
cantoList.SV-23[6].trRows[2].tdColumns[0].data,अस्1{कर्तरि;लङ्;म;बहु;परस्मैपदी;असँ;भ्वादिः}/अस्1{कर्तरि;लङ्;प्र;एक;आत्मनेपदी;असँ;भ्वादिः}/आस्1{कर्तरि;लङ्;प्र;बहु;आत्मनेपदी;आसँ;अदादिः} 
cantoList.SV-23[6].trRows[3].tdColumns[0].row,row4
cantoList.SV-23[6].trRows[3].tdColumns[0].className,v
cantoList.SV-23[6].trRows[3].tdColumns[0].data,<a (click)=showDic('आस्1')>आस्1</a>{कर्तरि;लङ्;प्र;बहु;आत्मनेपदी;आसँ;अदादिः}
cantoList.SV-23[6].trRows[4].tdColumns[0].row,row5
cantoList.SV-23[6].trRows[4].tdColumns[0].className,v
cantoList.SV-23[6].trRows[4].tdColumns[0].data,"<a href=""javascript:show('प्रतियोगी,')"">प्रतियोगी,8</a>"
cantoList.SV-23[6].trRows[5].tdColumns[0].row,row6
cantoList.SV-23[6].trRows[5].tdColumns[0].className,v
cantoList.SV-23[6].trRows[5].tdColumns[0].data,रहते थे
cantoList.SV-23[6].trRows[6].tdColumns[0].row,row7
cantoList.SV-23[6].trRows[6].tdColumns[0].className,v
cantoList.SV-23[6].trRows[6].tdColumns[0].data,lived
cantoList.SV-23[6].trRows[7].tdColumns[0].row,row8
cantoList.SV-23[6].trRows[7].tdColumns[0].className,v
cantoList.SV-23[6].trRows[7].tdColumns[0].data,-
cantoList.SV-23[6].trRows[8].tdColumns[0].row,row9
cantoList.SV-23[6].trRows[8].tdColumns[0].className,v
cantoList.SV-23[6].trRows[8].tdColumns[0].data,अकर्मककर्तरि
cantoList.SV-23[6].trRows[9].tdColumns[0].row,row12
cantoList.SV-23[6].trRows[9].tdColumns[0].className,v
cantoList.SV-23[7].trRows[0].tdColumns[0].row,row1
cantoList.SV-23[7].trRows[0].tdColumns[0].className,NA
cantoList.SV-23[7].trRows[0].tdColumns[0].data,तत्र
cantoList.SV-23[7].trRows[1].tdColumns[0].row,row2
cantoList.SV-23[7].trRows[1].tdColumns[0].className,NA
cantoList.SV-23[7].trRows[1].tdColumns[0].data,तत्र 
cantoList.SV-23[7].trRows[2].tdColumns[0].row,row3
cantoList.SV-23[7].trRows[2].tdColumns[0].className,NA
cantoList.SV-23[7].trRows[2].tdColumns[0].data,तत्र{अव्य} 
cantoList.SV-23[7].trRows[3].tdColumns[0].row,row4
cantoList.SV-23[7].trRows[3].tdColumns[0].className,NA
cantoList.SV-23[7].trRows[3].tdColumns[0].data,<a (click)=showDic('तत्र')>तत्र</a>{अव्य} 
cantoList.SV-23[7].trRows[4].tdColumns[0].row,row5
cantoList.SV-23[7].trRows[4].tdColumns[0].className,NA
cantoList.SV-23[7].trRows[4].tdColumns[0].data,"<a href=""javascript:show('अनुयोगी,')"">अनुयोगी,12</a>"
cantoList.SV-23[7].trRows[5].tdColumns[0].row,row6
cantoList.SV-23[7].trRows[5].tdColumns[0].className,NA
cantoList.SV-23[7].trRows[5].tdColumns[0].data,वहाँ 
cantoList.SV-23[7].trRows[6].tdColumns[0].row,row7
cantoList.SV-23[7].trRows[6].tdColumns[0].className,NA
cantoList.SV-23[7].trRows[6].tdColumns[0].data,there
cantoList.SV-23[7].trRows[7].tdColumns[0].row,row8
cantoList.SV-23[7].trRows[7].tdColumns[0].className,NA
cantoList.SV-23[7].trRows[7].tdColumns[0].data,-
cantoList.SV-23[7].trRows[8].tdColumns[0].row,row9
